"fit","lwr","upr","NBASalary","No.","Player","Pos.x","Ht","Wt","Birth.Date","Var.7","Exp","College","playerurls","Salary","Season","Age","Tm","Lg","Pos.y","G","GS","MP","FG","FGA","FGpct","ThreePt","ThreePtAttmpt","ThreePtpct","TwoPt","TwoPtAttmpt","TwoPtpct","eFGpct","FT","FTA","FTpct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","CareerG","CareerGS","CareerMP","CareerFG","CareerFGA","Career3P","Career3PA","Career2P","Career2PA","CareerFT","CareerFTA","CareerORB","CareerDRB","CareerTRB","CareerAST","CareerSTL","CareerBLK","CareerTOV","CareerPF","CareerPTS","Last2YrsG","Last2YrsGS","Last2YrsMP","Last2YrsFG","Last2YrsFGA","Last2Yrs3P","Last2Yrs3PA","Last2Yrs2P","Last2Yrs2PA","Last2YrsFT","Last2YrsFTA","Last2YrsORB","Last2YrsDRB","Last2YrsTRB","Last2YrsAST","Last2YrsSTL","Last2YrsBLK","Last2YrsTOV","Last2YrsPF","Last2YrsPTS","PlayoffSeason","PlayoffAge","PlayoffTm","PlayoffLg","PlayoffPos","PlayoffG","PlayoffGS","PlayoffMP","PlayoffFG","PlayoffFGA","PlayoffFGpct","Playoff3P","Playoff3PA","Playoff3Ppct","Playoff2P","Playoff2PA","Playoff2Ppct","PlayoffeFGpct","PlayoffFT","PlayoffFTA","PlayoffFTpct","PlayoffORB","PlayoffDRB","PlayoffTRB","PlayoffAST","PlayoffSTL","PlayoffBLK","PlayoffTOV","PlayoffPF","PlayoffPTS","CareerPlayoffG","CareerPlayoffGS","CareerPlayoffMP","CareerPlayoffFG","CareerPlayoffFGA","CareerPlayoff3P","CareerPlayoff3PA","CareerPlayoff2P","CareerPlayoff2PA","CareerPlayoffFT","CareerPlayoffFTA","CareerPlayoffORB","CareerPlayoffDRB","CareerPlayoffTRB","CareerPlayoffAST","CareerPlayoffSTL","CareerPlayoffBLK","CareerPlayoffTOV","CareerPlayoffPF","CareerPlayoffPTS","Year"
1550823.99021019,1020006.59954796,2081641.38087243,874636,9,"Aaron Harrison","SG",6.5,210,"October 28, 1994","us",1,"University of Kentucky","http://www.basketball-reference.com/players/h/harriaa01.html",874636,"2015-16",21,"CHO","NBA","SG",21,0,93,5,19,0.263,3,10,0.3,2,9,0.222,0.342,5,12,0.417,4,11,15,2,6,0,4,10,18,21,0,93,5,19,3,10,2,9,5,12,4,11,15,2,6,0,4,10,18,21,0,93,5,19,3,10,2,9,5,12,4,11,15,2,6,0,4,10,18,"2015-16",21,"CHO","NBA","SG",2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2016
3704185.60809508,3257429.78077366,4150941.43541651,10154495,10,"Alec Burks","SG",6.5,214,"July 20, 1991","us",5,"University of Colorado","http://www.basketball-reference.com/players/b/burksal01.html",10154495,"2015-16",24,"UTA","NBA","SG",31,3,797,137,334,0.41,32,79,0.405,105,255,0.412,0.458,106,141,0.752,16,93,109,63,18,4,51,71,412,259,42,5965,954,2210,156,427,798,1783,687,915,188,569,757,504,166,41,377,523,2751,58,30,1696,258,634,58,147,200,487,212,270,35,188,223,145,35,9,103,135,786,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,63,7,28,0,2,7,26,12,14,5,6,11,3,2,0,3,4,26,2016
1876466.53873941,1367580.97898199,2385352.09849683,18500000,23,"Allen Crabbe","SG",6.5,210,"April 9, 1992","us",3,"University of California","http://www.basketball-reference.com/players/c/crabbal01.html",18500000,"2015-16",23,"POR","NBA","SG",81,8,2105,311,678,0.459,112,285,0.393,199,393,0.506,0.541,98,113,0.867,27,189,216,99,63,16,64,192,832,147,17,2888,386,864,148,384,238,480,113,133,35,263,298,144,84,32,82,276,1033,132,17,2788,374,831,142,370,232,461,110,129,34,255,289,138,82,31,79,266,1000,"2015-16",23,"POR","NBA","SG",11,0,302,38,73,0.521,15,35,0.429,23,38,0.605,0.623,14,19,0.737,5,27,32,15,7,1,6,23,105,13,1,341,42,78,17,37,25,41,14,19,5,30,35,16,9,2,7,24,115,2016
2475789.17781594,1915234.27751126,3036344.07812062,3488000,2,"Anthony Morrow","SG",6.41666666666667,210,"September 27, 1985","us",8,"Georgia Institute of Technology","http://www.basketball-reference.com/players/m/morroan01.html",3488000,"2015-16",30,"OKC","NBA","SG",68,6,926,136,333,0.408,79,204,0.387,57,129,0.442,0.527,29,39,0.744,10,52,62,24,22,5,17,64,380,515,135,11566,1858,4128,766,1804,1092,2324,574,654,297,887,1184,469,293,73,374,853,5056,142,6,2732,421,948,220,529,201,419,108,128,50,207,257,84,76,16,55,199,1170,"2015-16",30,"OKC","NBA","SG",14,0,76,11,24,0.458,5,14,0.357,6,10,0.6,0.563,10,10,1,0,2,2,1,1,0,4,5,37,14,0,76,11,24,5,14,6,10,10,10,0,2,2,1,1,0,4,5,37,2016
5828468.39678337,5259231.03136324,6397705.7622035,12500000,40,"Arron Afflalo","SG",6.41666666666667,210,"October 15, 1985","us",9,"University of California, Los Angeles","http://www.basketball-reference.com/players/a/afflaar01.html",12500000,"2015-16",30,"NYK","NBA","SG",71,57,2371,354,799,0.443,91,238,0.382,263,561,0.469,0.5,110,131,0.84,23,243,266,144,25,10,82,142,909,648,489,18567,2733,6051,763,1984,1970,4067,1275,1554,321,1664,1985,1278,316,126,789,1321,7504,149,129,4873,729,1683,209,571,520,1112,277,329,50,463,513,273,66,17,198,309,1944,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,19,644,81,191,16,62,65,129,31,40,7,54,61,42,10,6,23,65,209,2016
2583205.49020604,2111007.1672147,3055403.81319738,1.1e+07,25,"Austin Rivers","SG",6.33333333333333,200,"August 1, 1992","us",4,"Duke University","http://www.basketball-reference.com/players/r/riverau01.html",1.1e+07,"2015-16",23,"LAC","NBA","SG",67,7,1464,226,516,0.438,62,185,0.335,164,331,0.495,0.498,79,116,0.681,22,108,130,99,48,9,61,137,593,273,42,5784,766,1876,165,501,601,1375,333,523,91,429,520,541,167,41,277,539,2030,143,12,3027,429,1012,101,316,328,696,164,242,49,233,282,254,96,23,126,283,1123,"2015-16",23,"LAC","NBA","SG",6,2,144,26,61,0.426,4,17,0.235,22,44,0.5,0.459,6,9,0.667,4,12,16,16,3,0,7,12,62,20,4,394,72,166,17,52,55,114,18,28,10,30,40,32,13,4,19,40,179,2016
5919540.00747689,5046471.81278776,6792608.20216602,8269663,0,"Avery Bradley","SG",6.16666666666667,180,"November 26, 1990","us",6,"University of Texas at Austin","http://www.basketball-reference.com/players/b/bradlav01.html",8269663,"2015-16",25,"BOS","NBA","SG",76,72,2536,456,1019,0.447,147,407,0.361,309,612,0.505,0.52,96,123,0.78,48,172,220,158,117,19,109,164,1155,358,285,9784,1666,3803,412,1144,1254,2659,370,474,210,720,930,581,378,76,477,744,4114,153,149,4964,890,2031,271,759,619,1272,175,223,94,367,461,293,199,34,218,341,2226,"2015-16",25,"BOS","NBA","SG",1,1,33,7,16,0.438,1,7,0.143,6,9,0.667,0.469,3,3,1,2,1,3,1,1,1,1,2,18,21,21,605,68,176,13,56,55,120,25,32,11,40,51,20,23,8,25,46,174,2016
3768497.20306118,2919636.92228623,4617357.48383613,4008882,23,"Ben McLemore","SG",6.41666666666667,195,"February 11, 1993","us",3,"University of Kansas","http://www.basketball-reference.com/players/m/mclembe01.html",4008882,"2015-16",22,"SAC","NBA","SG",68,53,1443,195,455,0.429,67,185,0.362,128,270,0.474,0.502,74,103,0.718,34,114,148,79,52,10,99,140,531,232,190,6300,813,1965,302,873,511,1092,319,406,118,506,624,301,174,47,333,560,2247,150,135,4113,558,1286,207,576,351,710,204,263,65,324,389,219,129,29,237,359,1527,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
7449697.35723004,7056171.83093374,7843222.88352635,22116750,3,"Bradley Beal","SG",6.41666666666667,207,"June 28, 1993","us",4,"University of Florida","http://www.basketball-reference.com/players/b/bealbr01.html",22116750,"2015-16",22,"WAS","NBA","SG",55,35,1708,359,799,0.449,105,271,0.387,254,528,0.481,0.515,135,176,0.767,41,147,188,162,54,11,112,117,958,247,213,8090,1485,3486,440,1109,1045,2377,539,690,195,718,913,736,251,76,453,519,3949,118,94,3815,722,1650,211,530,511,1120,265,342,98,331,429,356,130,29,235,253,1920,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,876,156,377,45,116,111,261,88,108,29,81,110,96,34,14,49,50,445,2016
8038280.72697684,7340461.18875542,8736100.26519825,12606250,11,"Brandon Knight","SG",6.25,189,"December 2, 1991","us",5,"University of Kentucky","http://www.basketball-reference.com/players/k/knighbr03.html",12606250,"2015-16",24,"PHO","NBA","SG",52,50,1870,371,895,0.415,120,351,0.342,251,544,0.461,0.482,156,183,0.852,36,166,202,263,61,20,177,124,1018,328,315,10799,1883,4522,580,1613,1303,2909,879,1091,197,962,1159,1499,327,65,930,695,5225,115,111,3905,746,1783,245,672,501,1111,351,406,64,382,446,593,151,30,366,238,2088,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
2109132.15391082,1566461.56885458,2651802.73896705,3500000,4,"Brandon Rush","SG",6.5,220,"July 7, 1985","us",8,"University of Kansas","http://www.basketball-reference.com/players/r/rushbr01.html",3500000,"2015-16",30,"GSW","NBA","SG",72,25,1055,111,260,0.427,65,157,0.414,46,103,0.447,0.552,18,28,0.643,21,160,181,57,20,23,33,57,305,434,130,9534,1150,2674,478,1186,672,1488,275,390,171,1143,1314,423,200,239,372,578,3053,105,25,1326,122,314,68,184,54,130,23,39,25,197,222,69,25,35,44,84,335,"2015-16",30,"GSW","NBA","SG",14,0,110,9,20,0.45,4,12,0.333,5,8,0.625,0.55,1,2,0.5,0,23,23,3,2,2,2,9,23,22,0,172,16,39,8,18,8,21,2,4,1,32,33,6,3,3,3,16,42,2016
7030848.57576357,6085083.42331246,7976613.72821468,3219579,3,"C.J. McCollum","SG",6.33333333333333,200,"September 19, 1991","us",3,"Lehigh University","http://www.basketball-reference.com/players/m/mccolcj01.html",3219579,"2015-16",24,"POR","NBA","SG",80,80,2780,641,1431,0.448,197,472,0.417,444,959,0.463,0.517,187,226,0.827,47,212,259,341,97,23,196,187,1666,180,83,4229,874,1974,282,691,592,1283,261,333,68,330,398,432,154,33,279,321,2291,142,83,3753,800,1796,252,611,548,1185,238,299,61,289,350,405,140,31,244,268,2090,"2015-16",24,"POR","NBA","SG",11,11,442,84,197,0.426,20,58,0.345,64,139,0.46,0.477,37,46,0.804,7,33,40,36,10,5,20,30,225,22,12,632,117,275,31,86,86,189,49,61,8,53,61,38,16,6,27,45,314,2016
1171068.52571834,711785.44962216,1630351.60181451,1209680,23,"C.J. Wilcox","SG",6.41666666666667,195,"December 30, 1990","us",2,"University of Washington","http://www.basketball-reference.com/players/w/wilcocj01.html",1209680,"2015-16",25,"LAC","NBA","SG",23,0,167,26,66,0.394,9,23,0.391,17,43,0.395,0.462,9,12,0.75,1,11,12,10,10,2,2,15,70,44,0,268,42,104,16,42,26,62,11,14,2,17,19,18,13,3,12,22,111,44,0,268,42,104,16,42,26,62,11,14,2,17,19,18,13,3,12,22,111,"2015-16",25,"LAC","NBA","SG",2,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,7,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,2016
3099936.30184018,2412069.4792448,3787803.12443556,7330000,6,"Cory Joseph","SG",6.25,193,"August 20, 1991","ca",5,"University of Texas at Austin","http://www.basketball-reference.com/players/j/josepco01.html",7330000,"2015-16",24,"TOR","NBA","SG",80,4,2046,257,585,0.439,30,110,0.273,227,475,0.478,0.465,133,174,0.764,39,171,210,250,63,20,102,131,677,284,47,5080,663,1441,67,228,596,1213,346,451,132,454,586,639,166,58,245,361,1739,159,18,3490,464,996,46,154,418,842,238,317,83,319,402,438,109,37,169,236,1212,"2015-16",24,"TOR","NBA","SG",20,0,452,69,148,0.466,8,24,0.333,61,124,0.492,0.493,24,32,0.75,11,30,41,47,18,2,22,47,170,61,0,753,117,245,10,38,107,207,44,63,20,62,82,80,27,5,37,71,288,2016
5170936.5701757,4467506.90780238,5874366.23254902,11242000,5,"Courtney Lee","SG",6.41666666666667,200,"October 3, 1985","us",8,"Western Kentucky University","http://www.basketball-reference.com/players/l/leeco01.html",11242000,"2015-16",30,"TOT","NBA","SG",79,65,2334,290,639,0.454,82,217,0.378,208,422,0.493,0.518,99,118,0.839,29,176,205,136,85,28,72,134,761,600,360,16396,2204,4897,618,1610,1586,3287,748,884,265,1293,1558,945,609,163,584,1024,5774,156,139,4688,578,1282,172,441,406,841,210,247,50,333,383,287,160,40,150,263,1538,"2015-16",30,"CHO","NBA","SG",7,7,257,21,51,0.412,4,9,0.444,17,42,0.405,0.451,14,15,0.933,5,15,20,9,6,3,5,19,60,50,41,1437,169,370,36,104,133,266,77,86,17,86,103,72,44,8,44,108,451,2016
7564100.2895142,6704365.30024157,8423835.27878683,1e+07,14,"Danny Green","SG",6.5,215,"June 22, 1987","us",7,"University of North Carolina","http://www.basketball-reference.com/players/g/greenda02.html",1e+07,"2015-16",28,"SAS","NBA","SG",79,79,2062,211,561,0.376,116,349,0.332,95,212,0.448,0.48,34,46,0.739,48,255,303,141,79,64,75,141,572,402,336,9955,1291,3018,731,1812,560,1206,345,421,228,1151,1379,637,403,316,415,658,3658,160,159,4374,533,1299,307,806,226,493,145,173,102,544,646,299,180,151,168,304,1518,"2015-16",28,"SAS","NBA","SG",10,10,267,30,65,0.462,24,48,0.5,6,17,0.353,0.646,2,3,0.667,0,31,31,7,21,8,6,20,86,79,73,1965,252,568,160,365,92,203,34,45,37,218,255,92,90,66,66,158,698,2016
1613932.76034512,1174418.49019275,2053447.0304975,874060,6,"Darrun Hilliard","SG",6.5,205,"April 13, 1993","us",1,"Villanova University","http://www.basketball-reference.com/players/h/hillida01.html",874060,"2015-16",22,"DET","NBA","SG",38,2,383,52,131,0.397,19,50,0.38,33,81,0.407,0.469,29,40,0.725,5,40,45,27,9,1,19,28,152,38,2,383,52,131,19,50,33,81,29,40,5,40,45,27,9,1,19,28,152,38,2,383,52,131,19,50,33,81,29,40,5,40,45,27,9,1,19,28,152,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11263189.2275374,10225888.9927715,12300489.4623033,26540100,10,"DeMar DeRozan","SG",6.58333333333333,221,"August 7, 1989","us",7,"University of Southern California","http://www.basketball-reference.com/players/d/derozde01.html",26540100,"2015-16",26,"TOR","NBA","SG",78,78,2804,614,1377,0.446,47,139,0.338,567,1238,0.458,0.463,555,653,0.85,64,285,349,315,81,21,175,167,1830,521,509,17655,3350,7574,203,717,3147,6857,2533,3071,385,1653,2038,1371,492,150,968,1214,9436,138,138,4904,1023,2367,72,227,951,2140,916,1087,105,521,626,525,154,32,312,289,3034,"2015-16",26,"TOR","NBA","SG",20,20,746,157,398,0.394,4,26,0.154,153,372,0.411,0.399,100,123,0.813,13,70,83,54,22,3,45,52,418,31,31,1187,234,595,13,52,221,543,185,219,21,116,137,102,36,5,73,87,666,2016
3090943.16437014,2419068.53801,3762817.79073027,2223600,1,"Devin Booker","SG",6.5,206,"October 30, 1996","us",1,"University of Kentucky","http://www.basketball-reference.com/players/b/bookede01.html",2223600,"2015-16",19,"PHO","NBA","SG",76,51,2108,367,867,0.423,99,289,0.343,268,578,0.464,0.48,215,256,0.84,27,160,187,200,44,20,160,225,1048,76,51,2108,367,867,99,289,268,578,215,256,27,160,187,200,44,20,160,225,1048,76,51,2108,367,867,99,289,268,578,215,256,27,160,187,200,44,20,160,225,1048,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4370623.94482659,3815649.65148121,4925598.23817196,2898000,11,"Dion Waiters","SG",6.33333333333333,225,"December 10, 1991","us",4,"Syracuse University","http://www.basketball-reference.com/players/w/waitedi01.html",2898000,"2015-16",24,"OKC","NBA","SG",78,15,2152,282,706,0.399,86,240,0.358,196,466,0.421,0.46,112,157,0.713,36,166,202,154,81,15,120,143,762,289,110,8188,1423,3460,314,939,1109,2521,549,777,131,607,738,709,293,69,508,564,3709,158,38,4360,657,1652,159,486,498,1166,229,329,77,317,394,317,171,36,233,298,1702,"2015-16",24,"OKC","NBA","SG",18,0,491,55,132,0.417,21,56,0.375,34,76,0.447,0.496,20,30,0.667,6,41,47,42,10,3,20,42,151,18,0,491,55,132,21,56,34,76,20,30,6,41,47,42,10,3,20,42,151,2016
19314678.2786886,17845031.9826335,20784324.5747437,23200000,3,"Dwyane Wade","SG",6.33333333333333,220,"January 17, 1982","us",13,"Marquette University","http://www.basketball-reference.com/players/w/wadedw01.html",23200000,"2015-16",34,"MIA","NBA","SG",74,73,2258,540,1183,0.456,7,44,0.159,533,1139,0.468,0.459,322,406,0.793,82,220,302,344,79,42,203,116,1409,855,845,30560,7325,15020,386,1357,6939,13663,5185,6760,1076,3050,4126,4944,1414,759,2882,1974,20221,136,135,4229,1049,2267,36,146,1013,2121,606,776,140,381,521,643,152,63,412,221,2740,"2015-16",34,"MIA","NBA","SG",14,14,473,119,254,0.469,12,23,0.522,107,231,0.463,0.492,50,64,0.781,12,67,79,60,11,13,38,22,300,166,166,6380,1387,2906,97,284,1290,2622,910,1173,225,652,877,828,261,166,562,448,3781,2016
5962903.04791992,5388344.30676455,6537461.78907529,12385364,10,"Eric Gordon","SG",6.33333333333333,215,"December 25, 1988","us",8,"Indiana University","http://www.basketball-reference.com/players/g/gordoer01.html",12385364,"2015-16",27,"NOP","NBA","SG",45,44,1481,231,552,0.418,113,294,0.384,118,258,0.457,0.521,111,125,0.888,10,89,99,121,43,14,73,98,686,417,398,14148,2360,5421,777,2029,1583,3392,1437,1765,195,855,1050,1371,443,119,929,835,6934,106,104,3499,516,1246,254,609,262,637,218,258,38,220,258,350,93,28,195,243,1504,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,143,28,63,13,32,15,31,5,6,2,7,9,15,2,2,10,11,74,2016
1227270.57203771,737552.708301029,1716988.43577438,8081363,55,"E'Twaun Moore","SG",6.33333333333333,191,"February 28, 1989","us",5,"Purdue University","http://www.basketball-reference.com/players/m/mooreet01.html",8081363,"2015-16",26,"CHI","NBA","SG",59,22,1263,187,389,0.481,47,104,0.452,140,285,0.491,0.541,22,35,0.629,19,114,133,99,37,18,53,103,443,307,46,5286,724,1695,201,545,523,1150,140,189,112,403,515,484,179,63,248,409,1789,115,22,1767,249,528,60,142,189,386,34,55,31,148,179,132,57,24,67,148,592,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,30,4,14,1,3,3,11,1,2,0,6,6,3,2,1,1,3,10,2016
5357857.60355437,4882442.12859106,5833273.07851768,1.7e+07,10,"Evan Fournier","SG",6.58333333333333,205,"October 29, 1992","fr",4,"","http://www.basketball-reference.com/players/f/fournev01.html",1.7e+07,"2015-16",23,"ORL","NBA","SF",79,71,2566,429,929,0.462,156,390,0.4,273,539,0.506,0.546,199,238,0.836,33,192,225,213,96,2,133,214,1213,251,111,6158,985,2200,352,906,633,1294,429,547,101,514,615,489,189,12,347,574,2751,137,103,4227,682,1504,241,615,441,889,306,385,61,317,378,333,136,4,215,330,1911,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,53,6,17,0,8,6,9,7,8,0,0,0,4,2,0,6,6,19,2016
6028643.66697591,5010564.15419972,7046723.17975211,16393443,1,"Evan Turner","SG",6.58333333333333,220,"October 27, 1988","us",6,"Ohio State University","http://www.basketball-reference.com/players/t/turneev01.html",16393443,"2015-16",27,"BOS","NBA","SG",81,12,2271,343,753,0.456,20,83,0.241,323,670,0.482,0.469,148,179,0.827,50,347,397,359,80,28,169,139,854,469,241,13390,2026,4692,186,610,1840,4082,795,1023,277,2144,2421,1763,390,105,928,966,5033,163,69,4531,663,1499,53,202,610,1297,254,320,90,724,814,808,163,47,367,319,1633,"2015-16",27,"BOS","NBA","SG",6,4,214,31,85,0.365,3,14,0.214,28,71,0.394,0.382,14,18,0.778,8,26,34,27,8,6,17,19,79,40,20,1027,135,356,13,36,122,320,62,82,28,182,210,101,30,13,67,84,345,2016
1887118.47797067,1413126.71030926,2361110.24563207,8e+06,17,"Garrett Temple","SG",6.5,195,"May 8, 1986","us",6,"Louisiana State University","http://www.basketball-reference.com/players/t/templga01.html",8e+06,"2015-16",29,"WAS","NBA","SF",80,43,1951,201,505,0.398,89,258,0.345,112,247,0.453,0.486,91,125,0.728,36,176,212,140,69,18,64,195,582,309,101,5044,489,1243,177,529,312,714,224,320,117,430,547,436,220,67,251,503,1379,132,61,2686,269,675,122,346,147,329,126,173,60,242,302,196,111,27,98,271,786,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,50,4,11,2,7,2,4,6,9,1,4,5,3,3,0,6,10,16,2016
3746048.95704517,3252673.70549945,4239424.20859089,1655880,14,"Gary Harris","SG",6.33333333333333,210,"September 14, 1994","us",2,"Michigan State University","http://www.basketball-reference.com/players/h/harriga01.html",1655880,"2015-16",21,"DEN","NBA","SG",76,76,2439,359,765,0.469,105,297,0.354,254,468,0.543,0.538,109,133,0.82,54,166,220,147,97,18,98,143,932,131,82,3158,425,982,126,400,299,582,144,180,75,209,284,176,136,25,136,214,1120,131,82,3158,425,982,126,400,299,582,144,180,75,209,284,176,136,25,136,214,1120,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
3683307.51168959,3159602.9793284,4207012.04405078,1410598,30,"Gerald Green","SG",6.58333333333333,205,"January 26, 1986","us",9,"","http://www.basketball-reference.com/players/g/greenge01.html",1410598,"2015-16",30,"MIA","NBA","SG",69,14,1557,230,587,0.392,84,260,0.323,146,327,0.446,0.463,72,92,0.783,25,138,163,56,38,19,46,123,616,497,116,10086,1818,4323,657,1818,1161,2505,685,841,257,983,1240,498,269,150,610,967,4978,143,18,3003,554,1365,221,647,333,718,171,212,58,291,349,147,80,31,150,268,1500,"2015-16",30,"MIA","NBA","SG",12,0,110,16,49,0.327,4,14,0.286,12,35,0.343,0.367,4,5,0.8,2,15,17,1,4,1,2,14,40,27,0,241,41,113,16,52,25,61,8,11,4,27,31,4,5,2,10,28,106,2016
4752983.96429322,4199830.79481181,5306137.13377463,9e+06,12,"Gerald Henderson","SG",6.41666666666667,215,"December 9, 1987","us",7,"Duke University","http://www.basketball-reference.com/players/h/hendege02.html",9e+06,"2015-16",28,"POR","NBA","SG",72,0,1431,232,529,0.439,48,136,0.353,184,393,0.468,0.484,112,146,0.767,30,181,211,75,39,19,68,87,624,463,292,12187,2015,4558,188,589,1827,3969,1107,1399,280,1251,1531,897,318,168,577,801,5325,152,72,3746,602,1376,93,272,509,1104,296,363,66,418,484,281,90,41,178,222,1593,"2015-16",28,"POR","NBA","SG",11,0,234,30,82,0.366,7,19,0.368,23,63,0.365,0.409,9,12,0.75,6,29,35,17,6,3,5,21,76,15,4,353,44,119,7,28,37,91,20,29,7,44,51,26,10,4,11,33,115,2016
6230367.5458936,5237383.10765115,7223351.98413604,2995421,34,"Giannis Antetokounmpo","SG",6.91666666666667,222,"December 6, 1994","gr",3,"","http://www.basketball-reference.com/players/a/antetgi01.html",2995421,"2015-16",21,"MIL","NBA","PG",80,79,2823,513,1013,0.506,28,109,0.257,485,904,0.537,0.52,296,409,0.724,113,499,612,345,94,113,208,258,1350,238,173,7261,1069,2211,76,271,993,1940,691,958,291,1202,1493,702,227,259,503,685,2905,161,150,5364,896,1793,35,153,861,1640,553,756,213,941,1154,552,167,198,381,512,2380,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,201,26,71,0,1,26,70,17,23,12,30,42,16,3,9,11,18,69,2016
